ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Description,Sic,Doubt
tu-0edba157854b0b3127a4fa61139ec416-2,,tu,0edba157854b0b3127a4fa61139ec416,húwa,húwa,,,,,,,,[come],false,false
pch-0edba157854b0b3127a4fa61139ec416-1,,pch,0edba157854b0b3127a4fa61139ec416,*hú•,*hú•,,,,,,,,[come],false,false
psi-0edba157854b0b3127a4fa61139ec416-1,,psi,0edba157854b0b3127a4fa61139ec416,*hú•(-re),*hú•(-re),,,,,,,,[come],false,false
bi-12de3a4dab98ef8a7d67aace8150b540-1,,bi,12de3a4dab98ef8a7d67aace8150b540,"hu, u, hu‹, húdi, údi",hu,,,,,,,,come,false,false
wi-6ab58d0e21e6d42a06294f5d8b5bf656-1,,wi,6ab58d0e21e6d42a06294f5d8b5bf656,húu,húu,,,,,,,,start coming,false,false
wi-0edba157854b0b3127a4fa61139ec416-1,,wi,0edba157854b0b3127a4fa61139ec416,huu,huu,,,,,,,,[come],false,false
da-12de3a4dab98ef8a7d67aace8150b540-1,,da,12de3a4dab98ef8a7d67aace8150b540,u,u,,,,,,,,come,false,false
hi-0edba157854b0b3127a4fa61139ec416-1,,hi,0edba157854b0b3127a4fa61139ec416,hú•,hú•,,,,,,,,[come],false,false
pwc-0edba157854b0b3127a4fa61139ec416-1,,pwc,0edba157854b0b3127a4fa61139ec416,*hú•,*hú•,,,,,,,,[come],false,false
ma-a103ab4e5a9e47b1adf7a2f3519f22ce-1,,ma,a103ab4e5a9e47b1adf7a2f3519f22ce,hú•roʔš,hú•roʔš,,,,,,,,he’s coming,false,false
pse-0edba157854b0b3127a4fa61139ec416-1,,pse,0edba157854b0b3127a4fa61139ec416,*hú•(-ri),*hú•(-ri),,,,,,,,[come],false,false
qu-12de3a4dab98ef8a7d67aace8150b540-1,,qu,12de3a4dab98ef8a7d67aace8150b540,hí,hí,,,,,,,,come,false,false
of-12de3a4dab98ef8a7d67aace8150b540-1,,of,12de3a4dab98ef8a7d67aace8150b540,"kiū´kna, kiu",kiū´kna,,,,,,,,come,false,false
sp-8097fbb3e44bf98e2ed278a291ca256d-2,,sp,8097fbb3e44bf98e2ed278a291ca256d,kihoe,kihoe,,,,,,,,come here,false,false
st-0edba157854b0b3127a4fa61139ec416-1,,st,0edba157854b0b3127a4fa61139ec416,ú,ú,,,,,,,,[come],false,false
ks-12de3a4dab98ef8a7d67aace8150b540-1,,ks,12de3a4dab98ef8a7d67aace8150b540,hǘ,hǘ,,,,,,,,come,false,false
pdh-0edba157854b0b3127a4fa61139ec416-1,,pdh,0edba157854b0b3127a4fa61139ec416,*hǘ,*hǘ,,,,,,,,[come],false,false
pbo-0edba157854b0b3127a4fa61139ec416-1,,pbo,0edba157854b0b3127a4fa61139ec416,*hú•(-ri),*hú•(-ri),,,,,,,,[come],false,false
os-12de3a4dab98ef8a7d67aace8150b540-1,,os,12de3a4dab98ef8a7d67aace8150b540,hü,hü,,,,,,,,come,false,false
pda-0edba157854b0b3127a4fa61139ec416-1,,pda,0edba157854b0b3127a4fa61139ec416,*hú,*hú,,,,,,,,[come],false,false
op-12de3a4dab98ef8a7d67aace8150b540-1,,op,12de3a4dab98ef8a7d67aace8150b540,hí,hí,,,,,,,,come,false,false
da-1ad19d5b49fa362faa325d2634da53a1-1,,da,1ad19d5b49fa362faa325d2634da53a1,yusbá,yusbá,,,,,,,,"ravel out; to pick to pieces, as wool",false,false
psi-54ffbebc61330a1dbf69dd5c41aafa87-1,,psi,54ffbebc61330a1dbf69dd5c41aafa87,*swé (?),*swé (?),,,,,,,,[comb > ravel out],false,false
bi-d65cbc869ff51153d82e4a3ed11b91d4-1,,bi,d65cbc869ff51153d82e4a3ed11b91d4,psûdahí,psûdahí,,,,,,,,a comb,false,false
pda-54ffbebc61330a1dbf69dd5c41aafa87-1,,pda,54ffbebc61330a1dbf69dd5c41aafa87,*-swa (?),*-swa (?),,,,,,,,[comb > ravel out],false,false
la-a01bf40f24c1f0790776ef609a4f7331-1,,la,a01bf40f24c1f0790776ef609a4f7331,"-swá, ka-",-swá,,,,,,,,make lint; to curry,false,false
la-af37b53411577e31d91c52fd6b7b30e9-1,,la,af37b53411577e31d91c52fd6b7b30e9,"-swá, na-",-swá,,,,,,,,"the word is used to denote what is done when one steps e.g . on a silk dress and it stretches partly, i.e. the thread tears one way",false,false
la-700e013e931551043733df20c967e45d-1,,la,700e013e931551043733df20c967e45d,"-swá, na-",-swá,,,,,,,,"rip, tear into fringe, to fray",false,false
la-8045f68db588a12aa089609886c617f6-1,,la,8045f68db588a12aa089609886c617f6,"-swá, ya-",-swá,,,,,,,,pick in pieces with the teeth,false,false
la-8045f68db588a12aa089609886c617f6-2,,la,8045f68db588a12aa089609886c617f6,"-swá, ya- ; yaswáka",-swá,,,,,,,,pick in pieces with the teeth,false,false
la-efd208fb249bb3b03ce184a4373d86e1-1,,la,efd208fb249bb3b03ce184a4373d86e1,"-swá, yu-",-swá,,,,,,,,"ravel out e.g. a stocking, to pick to pieces e.g. wool",false,false
ch-946b4e5d6c100527131d76bb4b44caec-1,,ch,946b4e5d6c100527131d76bb4b44caec,"gixwé, graxwé",gixwé,,,,,,,,comb or brush one’s own hair,false,false
ch-66c9a8dd1ea65d4bf770b2343e24b6fd-1,,ch,66c9a8dd1ea65d4bf770b2343e24b6fd,"xwa, gi-",xwa,,,,,,,,comb hair of someone besides oneself,false,false
ch-f5619194615e0833ccbf1369dab3decd-1,,ch,f5619194615e0833ccbf1369dab3decd,"xwa, gra-",xwa,,,,,,,,comb hair of one’s own child,false,false
ch-329ad6e5f5d28113e9399ba6a8c88f3a-1,,ch,329ad6e5f5d28113e9399ba6a8c88f3a,"xwe, gra-",xwe,,,,,,,,[comb],false,false
qu-40a1269384fda0e2827b751a7d34cec0-1,,qu,40a1269384fda0e2827b751a7d34cec0,kaphé,kaphé,,,,,,,,comb,false,false
wi-9b4fea025218125c25627cc189a052ef-1,,wi,9b4fea025218125c25627cc189a052ef,"higixéwek, higixéek",higixéwek,,,,,,,,"comb, v.tr.; comb, n.",false,false
wi-329ad6e5f5d28113e9399ba6a8c88f3a-1,,wi,329ad6e5f5d28113e9399ba6a8c88f3a,"higixewek, higixeek",higixewek,,,,,,,,[comb],false,false
ks-40a1269384fda0e2827b751a7d34cec0-1,,ks,40a1269384fda0e2827b751a7d34cec0,nikkáphe,nikkáphe,,,,,,,,comb,false,false
ks-40a1269384fda0e2827b751a7d34cec0-2,,ks,40a1269384fda0e2827b751a7d34cec0,gaphé,gaphé,,,,,,,,comb,false,false
psi-329ad6e5f5d28113e9399ba6a8c88f3a-1,,psi,329ad6e5f5d28113e9399ba6a8c88f3a,*-xwé,*-xwé,,,,,,,,[comb],false,false
pwc-329ad6e5f5d28113e9399ba6a8c88f3a-1,,pwc,329ad6e5f5d28113e9399ba6a8c88f3a,*-xwé,*-xwé,,,,,,,,[comb],false,false
pdh-329ad6e5f5d28113e9399ba6a8c88f3a-1,,pdh,329ad6e5f5d28113e9399ba6a8c88f3a,*-phé,*-phé,,,,,,,,[comb],false,false
os-274c97a251ded9679a90813c287b4d29-1,,os,274c97a251ded9679a90813c287b4d29,miḳápshe,miḳápshe,,,,,,,,hairbrush grass,false,false
op-40a1269384fda0e2827b751a7d34cec0-1,,op,40a1269384fda0e2827b751a7d34cec0,mikkáhe,mikkáhe,,,,,,,,comb,false,false
op-c6213dec87effeee011ceb4c34c944cf-1,,op,c6213dec87effeee011ceb4c34c944cf,gahé,gahé,,,,,,,,"comb, verb",false,false
qu-a181a603769c1f98ad927e7367c7aa51-1,,qu,a181a603769c1f98ad927e7367c7aa51,zanį́,zanį́,,,,,,,,all,false,false
pmv-3c0ada0e41acb3dd8413c6187e691098-1,,pmv,3c0ada0e41acb3dd8413c6187e691098,*za• (?),*za• (?),,,,,,,,[collective suffix],false,false
psi-3c0ada0e41acb3dd8413c6187e691098-1,,psi,3c0ada0e41acb3dd8413c6187e691098,*-sa,*-sa,,,,,,,,[collective suffix],false,false
ma-9275efa86a9ca523106d0238bbf8c0b2-2,,ma,9275efa86a9ca523106d0238bbf8c0b2,-ša {in} rų́pša,-ša {in} rų́pša,,,,,,,,twins,false,false
la-9d9e0f61e899ed366a568771b9f6a735-1,,la,9d9e0f61e899ed366a568771b9f6a735,óza,óza,,,,,,,,both’,false,false
of-f97c5d29941bfb1b2fdab0874906ab82-2,,of,f97c5d29941bfb1b2fdab0874906ab82,"nû´fha, nû´fhá",nû´fha,,,,,,,,one,false,false
tu-f97c5d29941bfb1b2fdab0874906ab82-3,,tu,f97c5d29941bfb1b2fdab0874906ab82,noñsa,noñsa,,,,,,,,one,false,false
bi-8b60f0c285629d8361b38b630d9682a7-1,,bi,8b60f0c285629d8361b38b630d9682a7,ĕ´xa,ĕ´xa,,,,,,,,that is all,false,false
bi-2c1504063a284955d38f0445d7914671-1,,bi,2c1504063a284955d38f0445d7914671,éṭixya,éṭixya,,,,,,,,this is all,false,false
bi-7f31586cd1ab9d5ca257b2cecd3095df-1,,bi,7f31586cd1ab9d5ca257b2cecd3095df,"soⁿ´sa, soⁿsá",soⁿ´sa,,,,,,,,"one, once",false,false
pse-3c0ada0e41acb3dd8413c6187e691098-1,,pse,3c0ada0e41acb3dd8413c6187e691098,"*-sa, *-xa",*-sa,,,,,,,,[collective suffix],false,false
ks-a181a603769c1f98ad927e7367c7aa51-1,,ks,a181a603769c1f98ad927e7367c7aa51,za•nį́,za•nį́,,,,,,,,all,false,false
pch-3c0ada0e41acb3dd8413c6187e691098-1,,pch,3c0ada0e41acb3dd8413c6187e691098,*-ca,*-ca,,,,,,,,[collective suffix],false,false
hi-f6cb3e816496528d4187db53bc66567f-1,,hi,f6cb3e816496528d4187db53bc66567f,-ca,-ca,,,,,,,,both,false,false
hi-446f5c770cfe24036d2858a43a839af9-1,,hi,446f5c770cfe24036d2858a43a839af9,nu•páca,nu•páca,,,,,,,,"every, all of a group",false,false
hi-3c0ada0e41acb3dd8413c6187e691098-1,,hi,3c0ada0e41acb3dd8413c6187e691098,é•ca,é•ca,,,,,,,,[collective suffix],false,false
pma-3c0ada0e41acb3dd8413c6187e691098-1,,pma,3c0ada0e41acb3dd8413c6187e691098,*-ša,*-ša,,,,,,,,[collective suffix],false,false
pdh-3c0ada0e41acb3dd8413c6187e691098-1,,pdh,3c0ada0e41acb3dd8413c6187e691098,*za•-,*za•-,,,,,,,,[collective suffix],false,false
cr-f6cb3e816496528d4187db53bc66567f-1,,cr,f6cb3e816496528d4187db53bc66567f,-ta,-ta,,,,,,,,both,false,false
cr-d0523a868a0094376d411a5e359b11d3-1,,cr,d0523a868a0094376d411a5e359b11d3,duupta,duupta,,,,,,,,"specifier, the one(s)",false,false
cr-4a06e50f5317c47ebcd38886292f79fd-2,,cr,4a06e50f5317c47ebcd38886292f79fd,-ta,-ta,,,,,,,,in every direction,false,false
cr-3c0ada0e41acb3dd8413c6187e691098-1,,cr,3c0ada0e41acb3dd8413c6187e691098,é•tko,é•tko,,,,,,,,[collective suffix],false,false
os-a181a603769c1f98ad927e7367c7aa51-1,,os,a181a603769c1f98ad927e7367c7aa51,zanį,zanį,,,,,,,,all,false,false
pda-3c0ada0e41acb3dd8413c6187e691098-1,,pda,3c0ada0e41acb3dd8413c6187e691098,*-za,*-za,,,,,,,,[collective suffix],false,false
pmv-3b0fddb6f9b87b503c693ee4c6f09b69-1,,pmv,3b0fddb6f9b87b503c693ee4c6f09b69,*a-,*a-,,,,,,,,[collective (motion verbs)],false,false
ch-3b0fddb6f9b87b503c693ee4c6f09b69-1,,ch,3b0fddb6f9b87b503c693ee4c6f09b69,a-,a-,,,,,,,,[collective (motion verbs)],false,false
qu-3b0fddb6f9b87b503c693ee4c6f09b69-1,,qu,3b0fddb6f9b87b503c693ee4c6f09b69,a-,a-,,,,,,,,[collective (motion verbs)],false,false
la-3b0fddb6f9b87b503c693ee4c6f09b69-1,,la,3b0fddb6f9b87b503c693ee4c6f09b69,a-,a-,,,,,,,,[collective (motion verbs)],false,false
tu-061f6016bac2fa897dea2912a01b14b7-1,,tu,061f6016bac2fa897dea2912a01b14b7,a- {in} alewa,a- {in} alewa,,,,,,,,be going,false,false
bi-3b0fddb6f9b87b503c693ee4c6f09b69-1,,bi,3b0fddb6f9b87b503c693ee4c6f09b69,a-,a-,,,,,,,,[collective (motion verbs)],false,false
wi-3b0fddb6f9b87b503c693ee4c6f09b69-1,,wi,3b0fddb6f9b87b503c693ee4c6f09b69,ha-,ha-,,,,,,,,[collective (motion verbs)],false,false
wi-3b0fddb6f9b87b503c693ee4c6f09b69-2,,wi,3b0fddb6f9b87b503c693ee4c6f09b69,ha-,ha-,,,,,,,,[collective (motion verbs)],false,false
pse-3b0fddb6f9b87b503c693ee4c6f09b69-1,,pse,3b0fddb6f9b87b503c693ee4c6f09b69,*a-,*a-,,,,,,,,[collective (motion verbs)],false,false
ks-3b0fddb6f9b87b503c693ee4c6f09b69-1,,ks,3b0fddb6f9b87b503c693ee4c6f09b69,a-,a-,,,,,,,,[collective (motion verbs)],false,false
pwc-3b0fddb6f9b87b503c693ee4c6f09b69-1,,pwc,3b0fddb6f9b87b503c693ee4c6f09b69,*a-,*a-,,,,,,,,[collective (motion verbs)],false,false
pdh-3b0fddb6f9b87b503c693ee4c6f09b69-1,,pdh,3b0fddb6f9b87b503c693ee4c6f09b69,*a-,*a-,,,,,,,,[collective (motion verbs)],false,false
os-3b0fddb6f9b87b503c693ee4c6f09b69-1,,os,3b0fddb6f9b87b503c693ee4c6f09b69,a-,a-,,,,,,,,[collective (motion verbs)],false,false
op-3b0fddb6f9b87b503c693ee4c6f09b69-1,,op,3b0fddb6f9b87b503c693ee4c6f09b69,a-,a-,,,,,,,,[collective (motion verbs)],false,false
qu-75e52a0ecfafeda17a34fc60111c1f0b-1,,qu,75e52a0ecfafeda17a34fc60111c1f0b,snį́,snį́,,,,,,,,cold,false,false
qu-93678925b202cf5447900da908e68b66-1,,qu,93678925b202cf5447900da908e68b66,"-snísni, ka-",-snísni,,,,,,,,"autumn, blows cold on and off",false,false
pmv-9b223fe50679568dab44ebf73878bc15-1,,pmv,9b223fe50679568dab44ebf73878bc15,*snį́(-hi),*snį́(-hi),,,,,,,,[cold],false,false
psi-9b223fe50679568dab44ebf73878bc15-1,,psi,9b223fe50679568dab44ebf73878bc15,*sarį́-he,*sarį́-he,,,,,,,,[cold],false,false
ma-4ead2a5f49dfb862f9dae0fea37525e6-1,,ma,4ead2a5f49dfb862f9dae0fea37525e6,šįrį́hoʔš,šįrį́hoʔš,,,,,,,,it’s cold out,false,false
bi-24df9ef5d46a2ef9bf29c0f6d6cfdc0f-1,,bi,24df9ef5d46a2ef9bf29c0f6d6cfdc0f,snihixtí,snihixtí,,,,,,,,be cold,false,false
bi-8ad32758bd91c802e8dcd649cbf81ad6-1,,bi,8ad32758bd91c802e8dcd649cbf81ad6,snixtédi,snixtédi,,,,,,,,feel cold,false,false
bi-58c69032710b79fdb0f617a972595c3c-1,,bi,58c69032710b79fdb0f617a972595c3c,sní dusí,sní dusí,,,,,,,,catch cold,false,false
la-9bfb8ba22c45be2e211b8323b2a73e9b-1,,la,9bfb8ba22c45be2e211b8323b2a73e9b,sní,sní,,,,,,,,"be cold out, cold to touch",false,false
la-187442b632e5f66a1dae35d95f528881-1,,la,187442b632e5f66a1dae35d95f528881,"-sni, aká-",-sni,,,,,,,,"extinguish on, as fire",false,false
la-426fde16732931b8c3dbf4f0ce825aa6-1,,la,426fde16732931b8c3dbf4f0ce825aa6,"-sni, iyá-",-sni,,,,,,,,"become still, as a noise ceasing; to recover from, as from anger or sickness; to die down, as a fire with only coals left",false,false
la-ec6b18359530bd6151d817185bcb9b80-1,,la,ec6b18359530bd6151d817185bcb9b80,"-sni, íčiča-",-sni,,,,,,,,"make cool, as hot coffee by pouring it to and fro from one cup to another",false,false
la-6fd14b1613489a110de1b76afe194eff-1,,la,6fd14b1613489a110de1b76afe194eff,"-sní, na-",-sní,,,,,,,,put out a fire with the foot,false,false
la-47f353145a1b7da56b1074b7e026e9ac-1,,la,47f353145a1b7da56b1074b7e026e9ac,osní,osní,,,,,,,,be cold out,false,false
la-c8823168cb098961d15557a87acad60f-1,,la,c8823168cb098961d15557a87acad60f,"-sní, wo-",-sní,,,,,,,,"put out, as rain does fire",false,false
la-60268ddcb4cbe5c2a4e5af37c6a9e6ff-1,,la,60268ddcb4cbe5c2a4e5af37c6a9e6ff,"-sní, ya-",-sní,,,,,,,,"blow, cool by blowing",false,false
la-3a0a6a0f7b4f47155039fc4d7777950e-1,,la,3a0a6a0f7b4f47155039fc4d7777950e,"-sní, yu-",-sní,,,,,,,,"put out, extinguish e.g. a fire, to turn out a light, lamp; to make cold.",false,false
la-1cfedd4eabbec03eb3c42cb4f766dbc5-1,,la,1cfedd4eabbec03eb3c42cb4f766dbc5,"-sni, yuá-",-sni,,,,,,,,"quiet down, soothen e.g. a person excited or sad",false,false
ch-9b223fe50679568dab44ebf73878bc15-1,,ch,9b223fe50679568dab44ebf73878bc15,ró•θrį,ró•θrį,,,,,,,,[cold],false,false
ca-9b223fe50679568dab44ebf73878bc15-1,,ca,9b223fe50679568dab44ebf73878bc15,čįʔ,čįʔ,,,,,,,,[cold],false,false
ca-9b223fe50679568dab44ebf73878bc15-2,,ca,9b223fe50679568dab44ebf73878bc15,čiʔ,čiʔ,,,,,,,,[cold],false,false
ca-9b223fe50679568dab44ebf73878bc15-3,,ca,9b223fe50679568dab44ebf73878bc15,čihi,čihi,,,,,,,,[cold],false,false
ca-9b223fe50679568dab44ebf73878bc15-4,,ca,9b223fe50679568dab44ebf73878bc15,čihα,čihα,,,,,,,,[cold],false,false
tu-75e52a0ecfafeda17a34fc60111c1f0b-1,,tu,75e52a0ecfafeda17a34fc60111c1f0b,sanī,sanī,,,,,,,,cold,false,false
sv-9b223fe50679568dab44ebf73878bc15-1,,sv,9b223fe50679568dab44ebf73878bc15,sní,sní,,,,,,,,[cold],false,false
wi-605c0bfb99e738ef7ebe05bbecac3526-1,,wi,605c0bfb99e738ef7ebe05bbecac3526,"sįnį́, sįnįhí",sįnį́,,,,,,,,"cool, v.tr.",false,false
wi-9b223fe50679568dab44ebf73878bc15-1,,wi,9b223fe50679568dab44ebf73878bc15,"sįnį, sįnįhi",sįnį,,,,,,,,[cold],false,false
wi-9b223fe50679568dab44ebf73878bc15-2,,wi,9b223fe50679568dab44ebf73878bc15,"-sį́nį, boo-",-sį́nį,,,,,,,,[cold],false,false
wi-9b223fe50679568dab44ebf73878bc15-3,,wi,9b223fe50679568dab44ebf73878bc15,boosįnį,boosįnį,,,,,,,,[cold],false,false
pse-9b223fe50679568dab44ebf73878bc15-1,,pse,9b223fe50679568dab44ebf73878bc15,*sanį́•,*sanį́•,,,,,,,,[cold],false,false
ks-75e52a0ecfafeda17a34fc60111c1f0b-1,,ks,75e52a0ecfafeda17a34fc60111c1f0b,"snį́, hnį́",snį́,,,,,,,,cold,false,false
ks-31612f056b795fdd510d1599b6a286e9-1,,ks,31612f056b795fdd510d1599b6a286e9,hníčče,hníčče,,,,,,,,be cold as a person is,false,false
ks-207984723e3c3915d0364d5adf7445dc-1,,ks,207984723e3c3915d0364d5adf7445dc,hníhį,hníhį,,,,,,,,"be cold, as an object is cold to the touch",false,false
pch-9b223fe50679568dab44ebf73878bc15-1,,pch,9b223fe50679568dab44ebf73878bc15,*ciría < *ciríhe,*ciría,,,,,,,,[cold],false,false
hi-75e52a0ecfafeda17a34fc60111c1f0b-1,,hi,75e52a0ecfafeda17a34fc60111c1f0b,ciría,ciría,,,,,,,,cold,false,false
pwc-9b223fe50679568dab44ebf73878bc15-1,,pwc,9b223fe50679568dab44ebf73878bc15,*snį́,*snį́,,,,,,,,[cold],false,false
pdh-9b223fe50679568dab44ebf73878bc15-1,,pdh,9b223fe50679568dab44ebf73878bc15,*snį́,*snį́,,,,,,,,[cold],false,false
cr-e0b2bb2075edb5cc59ac89171bbf4ff6-1,,cr,e0b2bb2075edb5cc59ac89171bbf4ff6,čilía,čilía,,,,,,,,cold (weather),false,false
os-75e52a0ecfafeda17a34fc60111c1f0b-1,,os,75e52a0ecfafeda17a34fc60111c1f0b,hníṭse,hníṭse,,,,,,,,cold,false,false
pda-9b223fe50679568dab44ebf73878bc15-1,,pda,9b223fe50679568dab44ebf73878bc15,*sní,*sní,,,,,,,,[cold],false,false
op-75e52a0ecfafeda17a34fc60111c1f0b-1,,op,75e52a0ecfafeda17a34fc60111c1f0b,osnį́,osnį́,,,,,,,,cold,false,false
pmv-915f94e8fa6e18b788499f3546507eee-1,,pmv,915f94e8fa6e18b788499f3546507eee,*šnį́,*šnį́,,,,,,,,[coals (2)],false,false
da-df4acd6f248f4d2d620fb4a5c72f561d-1,,da,df4acd6f248f4d2d620fb4a5c72f561d,peśníz´a,peśníz´a,,,,,,,,sparks of fire,false,false
wi-9f4470e971161af6ad6db6a17b4f688a-1,,wi,9f4470e971161af6ad6db6a17b4f688a,"-šįnįšį́nį, gi-",-šįnįšį́nį,,,,,,,,"shine, v. intr. (FW)",false,false
wi-915f94e8fa6e18b788499f3546507eee-1,,wi,915f94e8fa6e18b788499f3546507eee,gišįnįšįnį,gišįnįšįnį,,,,,,,,[coals (2)],false,false
pda-915f94e8fa6e18b788499f3546507eee-1,,pda,915f94e8fa6e18b788499f3546507eee,*phe-šníža,*phe-šníža,,,,,,,,[coals (2)],false,false
la-915f94e8fa6e18b788499f3546507eee-1,,la,915f94e8fa6e18b788499f3546507eee,phešníža,phešníža,,,,,,,,[coals (2)],false,false
pmv-d76f788b46d4f6718c048f1916076e75-1,,pmv,d76f788b46d4f6718c048f1916076e75,*xrį́,*xrį́,,,,,,,,[coals (1)],false,false
psi-d76f788b46d4f6718c048f1916076e75-1,,psi,d76f788b46d4f6718c048f1916076e75,*xrį́,*xrį́,,,,,,,,[coals (1)],false,false
la-6b4624e4f35e8951ab3c32d3472f14b5-1,,la,6b4624e4f35e8951ab3c32d3472f14b5,čhaxlí,čhaxlí,,,,,,,,"coal, gunpowder",false,false
of-b3ac0d5a872e65b4556d49a82c95a3c8-2,,of,b3ac0d5a872e65b4556d49a82c95a3c8,"ạphé̄cni, aphésni",ạphé̄cni,,,,,,,,coals,false,false
bi-2ac383aa7b4c89ca4e75ceb8d3d97608-1,,bi,2ac383aa7b4c89ca4e75ceb8d3d97608,"pĕ´xĕnoⁿní, pĕxĕnoⁿ´",pĕ´xĕnoⁿní,,,,,,,,live or red coals,false,false
wi-3a90eeb9b16640a98c41091237a517e3-1,,wi,3a90eeb9b16640a98c41091237a517e3,ųųxį́nį,ųųxį́nį,,,,,,,,ashes,false,false
wi-90b3960b0661470432f6fbb141b6b9b8-1,,wi,90b3960b0661470432f6fbb141b6b9b8,ųųxįnį,ųųxįnį,,,,,,,,"tingling sensation; hot, steady, annoying pain",false,false
wi-dd69bc7a08afb25b1309f286b71032a8-1,,wi,dd69bc7a08afb25b1309f286b71032a8,"-xį́nį, howa-",-xį́nį,,,,,,,,burn to embers,false,false
wi-3076e7159b33a29f33dd3c639a23b39a-1,,wi,3076e7159b33a29f33dd3c639a23b39a,howaxįnį,howaxįnį,,,,,,,,poke with red-hot ember,false,false
wi-d76f788b46d4f6718c048f1916076e75-1,,wi,d76f788b46d4f6718c048f1916076e75,"-xį́nį, taa-",-xį́nį,,,,,,,,[coals (1)],false,false
wi-d76f788b46d4f6718c048f1916076e75-2,,wi,d76f788b46d4f6718c048f1916076e75,taaxįnį,taaxįnį,,,,,,,,[coals (1)],false,false
wi-d76f788b46d4f6718c048f1916076e75-3,,wi,d76f788b46d4f6718c048f1916076e75,"-xį́nįxįnį, hiwa-",-xį́nįxįnį,,,,,,,,[coals (1)],false,false
wi-d76f788b46d4f6718c048f1916076e75-4,,wi,d76f788b46d4f6718c048f1916076e75,hiwaxįnįxįnį,hiwaxįnįxįnį,,,,,,,,[coals (1)],false,false
da-15934bfcd9b7e5bca8d2b674990f9844-1,,da,15934bfcd9b7e5bca8d2b674990f9844,ćaḣdí,ćaḣdí,,,,,,,,"charcoal, gunpowder",false,false
ks-5aa910da8a49fd01d52e96843945c921-1,,ks,5aa910da8a49fd01d52e96843945c921,gaxlį́xlįže,gaxlį́xlįže,,,,,,,,sparkle,false,false
ks-d135712e142dc6b372ffe4a1417e677d-1,,ks,d135712e142dc6b372ffe4a1417e677d,"-xlį, dá-",-xlį,,,,,,,,"burned, be",false,false
ks-40ff9dfab99a16d89f3b4f87fd8db3ba-1,,ks,40ff9dfab99a16d89f3b4f87fd8db3ba,"-xlįxlį, dá-",-xlįxlį,,,,,,,,burned repeatedly,false,false
ch-dabc32d39510909635db9d08ef3a83d0-1,,ch,dabc32d39510909635db9d08ef3a83d0,úxrį•ge,úxrį•ge,,,,,,,,"coals, embers",false,false
pwc-d76f788b46d4f6718c048f1916076e75-1,,pwc,d76f788b46d4f6718c048f1916076e75,*-xrį́•,*-xrį́•,,,,,,,,[coals (1)],false,false
pdh-d76f788b46d4f6718c048f1916076e75-1,,pdh,d76f788b46d4f6718c048f1916076e75,*xrį́-že,*xrį́-že,,,,,,,,[coals (1)],false,false
cr-f75a6dd1d50375662110fb08eace6eb0-1,,cr,f75a6dd1d50375662110fb08eace6eb0,"-xii, alá-",-xii,,,,,,,,burned,false,false
pbo-d76f788b46d4f6718c048f1916076e75-1,,pbo,d76f788b46d4f6718c048f1916076e75,*aphé•-xenį (?),*aphé•-xenį (?),,,,,,,,[coals (1)],false,false
os-f0ee1848a6d4a9ca9ef8f5fca84b5b9d-1,,os,f0ee1848a6d4a9ca9ef8f5fca84b5b9d,xthiⁿzhá,xthiⁿzhá,,,,,,,,sparks of a fire,false,false
pda-d76f788b46d4f6718c048f1916076e75-1,,pda,d76f788b46d4f6718c048f1916076e75,*čhaxrí,*čhaxrí,,,,,,,,[coals (1)],false,false
op-599dd3c7d37cb5e2d5045b60c9b95df4-1,,op,599dd3c7d37cb5e2d5045b60c9b95df4,naxthiⁿ,naxthiⁿ,,,,,,,,flame,false,false
ma-5fc54c3123b267eb48074040539781ef-1,,ma,5fc54c3123b267eb48074040539781ef,wáxųpoʔš,wáxųpoʔš,,,,,,,,he’s clumsy,false,false
pma-7c9b044edba09bf4fd822479da526029-1,,pma,7c9b044edba09bf4fd822479da526029,*wa•xųp-,*wa•xųp-,,,,,,,,[clumsy],false,false
pmv-112b68dbe2626ef1eaf8e6646119eaae-1,,pmv,112b68dbe2626ef1eaf8e6646119eaae,*mą́•xpi,*mą́•xpi,,,,,,,,[cloud],false,false
ch-473d94b86a12d1a0162dca4d3213ab6a-1,,ch,473d94b86a12d1a0162dca4d3213ab6a,"mą•xúwe, mąxówe",mą•xúwe,,,,,,,,"clouds, sky",false,false
qu-112b68dbe2626ef1eaf8e6646119eaae-1,,qu,112b68dbe2626ef1eaf8e6646119eaae,mǫxpí,mǫxpí,,,,,,,,[cloud],false,false
la-473d94b86a12d1a0162dca4d3213ab6a-1,,la,473d94b86a12d1a0162dca4d3213ab6a,maxpíya,maxpíya,,,,,,,,"clouds, sky",false,false
sv-112b68dbe2626ef1eaf8e6646119eaae-1,,sv,112b68dbe2626ef1eaf8e6646119eaae,maxpíya,maxpíya,,,,,,,,[cloud],false,false
wi-2fae042670e57c258b399c8b6cfd3544-1,,wi,2fae042670e57c258b399c8b6cfd3544,mąąxíwi,mąąxíwi,,,,,,,,"clouds, be cloudy",false,false
wi-112b68dbe2626ef1eaf8e6646119eaae-1,,wi,112b68dbe2626ef1eaf8e6646119eaae,mąąxi(wi),mąąxi(wi),,,,,,,,[cloud],false,false
