pk,jsondata,key,description,value_pk,source_pk
8079,{},,,11935,3
8080,{},,205a,11936,4
8081,{},,304,11937,18
8082,{},,,11940,2
8083,{},,,11943,15
8084,{},,50,11943,19
8085,{},,28,11943,1
8086,{},,34b,11944,12
8087,{},,,11946,11
8088,{},,,11947,8
8089,{},,,11948,15
8090,{},,51,11948,19
8091,{},,28,11948,1
8092,{},,,11949,3
8093,{},,,11950,10
8094,{},,215b,11955,4
8095,{},,215a,11956,4
8096,{},,1360,11957,18
8097,{},,302b,11959,20
8098,{},,,11960,2
8099,{},,,11963,3
8100,{},,,11965,11
8101,{},,319b,11966,4
8102,{},,,11967,17
8103,{},,,11968,11
8104,{},,,11971,11
8105,{},,,11973,3
8106,{},,,11975,7
8107,{},,,11976,3
8108,{},,84b,11977,20
8109,{},,,11978,11
8110,{},,63b,11980,12
8111,{},,,11984,3
8112,{},,,11985,3
8113,{},,,11986,46
8114,{},,233a,11987,4
8115,{},,3388,11988,18
8116,{},,519b,11990,20
8117,{},,,11991,11
8118,{},,,11992,7
8119,{},,,11993,11
8120,{},,,11994,36
8121,{},,,11997,11
8122,{},,,11998,7
8123,{},,197b,12000,12
8124,{},,,12001,7
8125,{},,331,12003,18
8126,{},,2120,12004,18
8127,{},,2244,12005,18
8128,{},,294,12009,23
8129,{},,1141,12010,21
8130,{},,1142,12011,21
8131,{},,1143,12012,21
8132,{},,1144,12013,21
8133,{},,128,12018,10
8134,{},,371b,12019,23
8135,{},,409,12020,23
8136,{},,409,12021,23
8137,{},,170,12022,23
8138,{},,256,12023,23
8139,{},,125,12024,8
8140,{},,125,12025,8
8141,{},,125,12026,8
8142,{},,125,12027,8
8143,{},,125,12028,8
8144,{},,125,12029,8
8145,{},,125,12030,8
8146,{},,,12039,2
8147,{},,,12040,2
8148,{},,,12041,2
8149,{},,1553,12043,21
8150,{},,1627,12044,21
8151,{},,,12044,103
8152,{},,1630,12045,21
8153,{},,1646,12046,21
8154,{},,1648,12047,21
8155,{},,1650,12048,21
8156,{},,1660,12049,21
8157,{},,1661,12050,21
8158,{},,1839,12051,21
8159,{},,1896,12052,21
8160,{},,1902,12053,21
8161,{},,1976,12054,21
8162,{},,1978,12055,21
8163,{},,1979,12056,21
8164,{},,18,12057,21
8165,{},,88,12072,10
8166,{},,88,12073,10
8167,{},,94,12074,10
8168,{},,98,12075,10
8169,{},,254,12076,23
8170,{},,254,12077,23
8171,{},,254,12078,23
8172,{},,254,12079,23
8173,{},,254,12080,23
8174,{},,255,12081,23
8175,{},,255,12082,23
8176,{},,255,12083,23
8177,{},,255,12084,23
8178,{},,216,12085,23
8179,{},,216,12086,23
8180,{},,216,12087,23
8181,{},,216,12088,23
8182,{},,216,12089,23
8183,{},,219,12090,23
8184,{},,219,12091,23
8185,{},,219,12092,23
8186,{},,219,12093,23
8187,{},,223,12094,23
8188,{},,223,12095,23
8189,{},,223,12096,23
8190,{},,224,12097,23
8191,{},,224,12098,23
8192,{},,237,12099,23
8193,{},,237,12100,23
8194,{},,241,12101,23
8195,{},,241,12102,23
8196,{},,242,12103,23
8197,{},,242,12104,23
8198,{},,206,12105,8
8199,{},,252a,12107,4
8200,{},,200b,12108,4
8201,{},,200b,12109,4
8202,{},,201a,12110,4
8203,{},,,12116,2
8204,{},,,12117,47
8205,{},,,12118,2
8206,{},,,12119,2
8207,{},,,12120,2
8208,{},,,12121,2
8209,{},,,12122,2
8210,{},,,12123,2
8211,{},,,12124,2
8212,{},,,12125,2
8213,{},,,12126,2
8214,{},,,12127,2
8215,{},,,12128,2
8216,{},,,12129,2
8217,{},,,12130,2
8218,{},,,12131,2
8219,{},,,12132,2
8220,{},,,12133,47
8221,{},,,12135,11
8222,{},,320b,12136,4
8223,{},,,12136,5
8224,{},,,12137,8
8225,{},,,12138,8
8226,{},,,12139,2
8227,{},,89a,12142,12
8228,{},,,12144,27
8229,{},,,12145,16
8230,{},,8,12146,27
8231,{},,,12147,7
8232,{},,2870,12148,18
8233,{},,2871,12149,18
8234,{},,,12152,11
8235,{},,32b,12155,12
8236,{},,85a,12156,12
8237,{},,,12157,7
8238,{},,,12158,7
8239,{},,73,12161,10
8240,{},,425a,12162,23
8241,{},,150,12163,21
8242,{},,342,12164,18
8243,{},,3621,12165,18
8244,{},,2870,12166,18
8245,{},,404a,12170,20
8246,{},,,12171,11
8247,{},,,12173,2
8248,{},,37,12177,19
8249,{},,21a,12178,12
8250,{},,136,12180,13
8251,{},,,12182,27
8252,{},,,12183,16
8253,{},,,12184,7
8254,{},,1810,12185,18
8255,{},,,12187,7
8256,{},,,12189,2
8257,{},,88b,12193,12
8258,{},,84,12194,13
8259,{},,,12195,11
8260,{},,,12198,3
8261,{},,,12199,3
8262,{},,281,12200,21
8263,{},,,12201,10
8264,{},,272b,12202,4
8265,{},,36,12203,68
8266,{},,36,12204,68
8267,{},,298b,12205,20
8268,{},,,12206,11
8269,{},,,12208,2
8270,{},,64,12210,19
8271,{},,,12212,11
8272,{},,,12214,11
8273,{},,20,12216,21
8274,{},,,12217,7
8275,{},,232a,12218,23
8276,{},,589a,12219,23
8277,{},,309b,12220,23
8278,{},,245b,12221,4
8279,{},,204b,12222,20
8280,{},,578a,12223,20
8281,{},,,12224,11
8282,{},,170a,12227,12
8283,{},,123,12232,10
8284,{},,,12233,3
8285,{},,461b,12234,20
8286,{},,322a,12235,4
8287,{},,,12235,5
8288,{},,,12236,8
8289,{},,175a,12237,4
8290,{},,1665,12238,18
8291,{},,,12240,11
8292,{},,,12241,11
8293,{},,,12241,16
8294,{},,32a,12245,12
8295,{},,,12247,11
8296,{},,,12249,11
8297,{},,,12250,11
8298,{},,,12251,3
8299,{},,321b,12252,4
8300,{},,,12254,8
8301,{},,220a,12255,4
8302,{},,164b,12256,20
8303,{},,,12257,11
8304,{},,218a,12261,12
8305,{},,,12263,7
8306,{},,52,12264,13
8307,{},,,12265,2
8308,{},,,12270,3
8309,{},,,12273,7
8310,{},,143b,12274,23
8311,{},,171,12275,23
8312,{},,486,12276,23
8313,{},,,12277,3
8314,{},,1692,12278,18
8315,{},,,12280,11
8316,{},,,12281,11
8317,{},,,12282,24
8318,{},,,12282,11
8319,{},,,12283,11
8320,{},,40a,12285,12
8321,{},,47b,12286,12
8322,{},,143b,12287,12
8323,{},,,12288,30
8324,{},,,12289,30
8325,{},,,12290,2
8326,{},,,12291,15
8327,{},,55,12291,19
8328,{},,3,12291,1
8329,{},,,12294,3
8330,{},,55,12296,21
8331,{},,442a,12297,23
8332,{},,244b,12298,4
8333,{},,420a,12299,20
8334,{},,,12302,16
8335,{},,,12303,7
8336,{},,664a,12304,23
8337,{},,337b,12305,20
8338,{},,330b,12306,4
8339,{},,295,12307,32
8340,{},,,12308,44
8341,{},,1788,12309,18
8342,{},,246a,12311,42
8343,{},,337b,12312,20
8344,{},,,12313,11
8345,{},,157a,12317,12
8346,{},,,12319,7
8347,{},,81,12320,13
8348,{},,,12322,3
8349,{},,276,12323,10
8350,{},,320a,12326,4
8351,{},,,12326,5
8352,{},,,12327,10
8353,{},,,12328,38
8354,{},,274a,12329,4
8355,{},,,12330,16
8356,{},,53,12331,27
8357,{},,,12332,16
8358,{},,,12333,7
8359,{},,825,12334,18
8360,{},,152b,12338,12
8361,{},,,12340,11
8362,{},,,12341,7
8363,{},,,12342,3
8364,{},,315a,12343,23
8365,{},,,12344,17
8366,{},,825,12345,18
8367,{},,293b,12347,20
8368,{},,,12348,11
8369,{},,90b,12350,12
8370,{},,,12351,11
8371,{},,,12353,77
8372,{},,,12357,7
8373,{},,,12358,3
8374,{},,,12359,6
8375,{},,,12360,36
8376,{},,,12362,8
8377,{},,322a,12363,4
8378,{},,277b,12364,4
8379,{},,473b,12365,20
8380,{},,,12366,10
8381,{},,,12367,33
8382,{},,,12367,10
8383,{},,,12369,2
8384,{},,,12371,15
8385,{},,71,12371,19
8386,{},,3,12371,1
8387,{},,,12374,41
8388,{},,,12376,7
8389,{},,,12378,11
8390,{},,,12379,15
8391,{},,56,12379,19
8392,{},,82,12379,1
8393,{},,,12380,3
8394,{},,,12381,33
8395,{},,,12381,46
8396,{},,,12382,56
8397,{},,,12383,32
8398,{},,,12384,44
8399,{},,279a,12387,4
8400,{},,1716,12388,18
8401,{},,478b,12390,20
8402,{},,,12391,2
8403,{},,,12393,3
8404,{},,,12395,11
8405,{},,331a,12396,4
8406,{},,,12396,5
8407,{},,,12397,11
8408,{},,,12398,7
8409,{},,,12401,11
8410,{},,,12403,3
8411,{},,,12403,11
8412,{},,,12405,16
8413,{},,,12406,7
8414,{},,,12407,54
8415,{},,162b,12407,23
8416,{},,3359,12408,18
8417,{},,270b,12413,12
8418,{},,100,12414,13
8419,{},,,12416,36
8420,{},,,12417,11
8421,{},,435b,12418,23
8422,{},,2422,12419,18
8423,{},,,12421,11
8424,{},,,12425,36
8425,{},,,12426,7
8426,{},,,12427,3
8427,{},,2451,12428,18
8428,{},,418b,12430,20
8429,{},,,12431,11
8430,{},,126b,12434,12
8431,{},,,12436,11
8432,{},,,12438,3
8433,{},,,12439,3
8434,{},,,12440,52
8435,{},,239a,12440,23
8436,{},,325a,12441,4
8437,{},,,12442,50
8438,{},,200b,12443,4
8439,{},,,12444,71
8440,{},,,12449,11
8441,{},,133b,12450,23
8442,{},,,12451,22
8443,{},,103b,12453,20
8444,{},,,12454,11
8445,{},,,12455,7
8446,{},,,12456,16
8447,{},,,12459,15
8448,{},,48,12459,19
8449,{},,228b,12460,12
8450,{},,123a,12461,12
8451,{},,,12466,13
8452,{},,,12466,8
8453,{},,,12466,29
8454,{},,,12470,7
8455,{},,,12473,4
8456,{},,,12480,3
8457,{},,,12481,11
8458,{},,,12482,4
8459,{},,,12483,11
8460,{},,,12486,12
8461,{},,,12488,11
8462,{},,,12490,11
8463,{},,,12491,50
8464,{},,,12492,15
8465,{},,,12494,10
8466,{},,,12498,4
8467,{},,,12502,2
8468,{},,,12507,4
8469,{},,,12514,3
8470,{},,,12514,11
8471,{},,,12515,15
8472,{},,72,12515,19
8473,{},,71,12515,1
8474,{},,,12516,3
8475,{},,,12517,33
8476,{},,,12517,10
8477,{},,254b,12520,4
8478,{},,254b,12521,4
8479,{},,2833,12522,18
8480,{},,433b,12524,20
8481,{},,,12525,2
8482,{},,,12527,3
8483,{},,,12529,11
8484,{},,329b,12530,4
8485,{},,,12531,17
8486,{},,88,12532,17
8487,{},,,12533,11
8488,{},,,12536,11
8489,{},,,12538,3
8490,{},,,12538,11
8491,{},,399b,12541,23
8492,{},,79,12542,21
8493,{},,233b,12543,4
8494,{},,1526,12544,18
8495,{},,525a,12546,20
8496,{},,,12547,11
8497,{},,,12549,2
8498,{},,47,12551,19
8499,{},,181b,12552,12
8500,{},,,12556,7
8501,{},,388b,12557,23
8502,{},,367b,12558,20
8503,{},,,12559,7
8504,{},,179a,12561,12
8505,{},,79,12563,13
8506,{},,,12567,3
8507,{},,,12568,3
8508,{},,252,12569,23
8509,{},,811,12570,23
8510,{},,548,12571,23
8511,{},,625,12572,23
8512,{},,647,12573,23
8513,{},,3622,12575,18
8514,{},,419a,12577,20
8515,{},,,12578,11
8516,{},,,12579,11
8517,{},,,12580,11
8518,{},,,12581,11
8519,{},,,12582,7
8520,{},,,12583,6
8521,{},,,12586,7
8522,{},,,12587,11
8523,{},,,12588,7
8524,{},,,12593,3
8525,{},,,12594,3
8526,{},,288,12595,23
8527,{},,356,12596,23
8528,{},,626,12597,23
8529,{},,,12598,16
8530,{},,,12599,17
8531,{},,2413,12600,18
8532,{},,,12602,11
8533,{},,,12604,2
8534,{},,,12605,2
8535,{},,,12608,15
8536,{},,54,12608,19
8537,{},,49,12608,1
8538,{},,129b,12609,12
8539,{},,164,12611,13
8540,{},,276,12613,10
8541,{},,,12614,5
8542,{},,,12616,2
8543,{},,,12617,15
8544,{},,14,12617,19
8545,{},,,12618,2
8546,{},,,12619,2
8547,{},,,12620,2
8548,{},,,12621,47
8549,{},,,12622,2
8550,{},,,12623,2
8551,{},,,12624,2
8552,{},,183b,12626,4
8553,{},,186b,12627,4
8554,{},,206a,12628,4
8555,{},,263b,12629,4
8556,{},,196a,12630,4
8557,{},,,12631,7
8558,{},,,12634,3
8559,{},,,12635,3
8560,{},,,12636,3
8561,{},,,12636,31
8562,{},,146,12637,21
8563,{},,110,12638,21
8564,{},,,12639,17
8565,{},,250a,12640,4
8566,{},,,12641,11
8567,{},,,12643,2
8568,{},,,12645,15
8569,{},,6b,12646,12
8570,{},,21,12648,13
8571,{},,,12649,11
8572,{},,,12650,11
8573,{},,,12650,7
8574,{},,,12651,7
8575,{},,,12652,11
8576,{},,,12653,13
8577,{},,66b,12654,12
8578,{},,326a,12656,4
8579,{},,237b,12657,4
8580,{},,,12660,11
8581,{},,209b,12661,4
8582,{},,208b,12662,4
8583,{},,,12663,73
8584,{},,203b,12663,4
8585,{},,,12664,3
8586,{},,,12665,17
8587,{},,3021,12666,18
8588,{},,1069,12668,17
8589,{},,,12669,11
8590,{},,,12672,11
8591,{},,51b,12673,12
8592,{},,,12675,11
8593,{},,,12677,11
8594,{},,,12678,11
8595,{},,,12679,3
8596,{},,,12680,3
8597,{},,,12681,17
8598,{},,,12682,17
8599,{},,,12683,11
8600,{},,219b,12686,12
8601,{},,120,12689,13
8602,{},,,12690,3
8603,{},,216,12693,10
8604,{},,216,12694,10
8605,{},,,12695,3
8606,{},,320a,12696,4
8607,{},,326,12697,4
8608,{},,,12697,5
8609,{},,,12698,8
8610,{},,88,12699,28
8611,{},,221a,12700,4
8612,{},,1586,12701,18
8613,{},,,12705,3
8614,{},,246a,12706,4
8615,{},,,12708,2
8616,{},,84,12711,19
8617,{},,95,12711,1
8618,{},,42,12712,19
8619,{},,96,12712,1
8620,{},,,12715,7
8621,{},,,12716,11
8622,{},,,12717,7
8623,{},,424b,12718,23
8624,{},,637a,12719,23
8625,{},,,12720,11
8626,{},,,12721,16
8627,{},,3270,12722,18
8628,{},,341,12723,18
8629,{},,623b,12726,20
8630,{},,,12727,7
8631,{},,,12728,24
8632,{},,,12728,11
8633,{},,,12729,11
8634,{},,,12731,2
8635,{},,,12732,2
8636,{},,,12737,15
8637,{},,44,12737,19
8638,{},,31,12737,1
8639,{},,21a,12738,12
8640,{},,45b,12739,12
8641,{},,72,12741,13
8642,{},,79,12742,13
8643,{},,,12745,7
8644,{},,471a,12746,23
8645,{},,262b,12747,20
8646,{},,3958,12748,18
8647,{},,31b,12751,12
8648,{},,,12752,7
8649,{},,,12754,11
8650,{},,110,12755,21
8651,{},,,12756,8
8652,{},,6,12756,28
8653,{},,,12757,15
8654,{},,88,12757,19
8655,{},,104,12757,1
8656,{},,88,12758,19
8657,{},,,12759,3
8658,{},,,12760,10
8659,{},,294b,12764,4
8660,{},,2626,12767,18
8661,{},,102a,12769,20
8662,{},,,12770,2
8663,{},,,12771,2
8664,{},,,12772,2
8665,{},,129,12775,10
8666,{},,,12777,11
8667,{},,325a,12778,4
8668,{},,,12779,17
8669,{},,,12780,11
8670,{},,228a,12783,12
8671,{},,,12785,3
8672,{},,119,12786,13
8673,{},,,12788,16
8674,{},,,12789,7
8675,{},,692,12790,18
8676,{},,,12795,36
8677,{},,269b,12796,12
8678,{},,,12797,15
8679,{},,60,12797,19
8680,{},,98,12797,1
8681,{},,,12799,2
8682,{},,225a,12800,4
8683,{},,,12801,40
8684,{},,649b,12802,20
8685,{},,658b,12804,23
8686,{},,,12805,38
8687,{},,,12806,3
8688,{},,,12811,11
8689,{},,,12812,3
8690,{},,323b,12813,4
8691,{},,2783,12815,18
8692,{},,649a,12817,20
8693,{},,,12818,11
8694,{},,,12819,3
8695,{},,,12819,11
8696,{},,29b,12822,12
8697,{},,,12824,11
8698,{},,,12826,3
8699,{},,325b,12827,4
8700,{},,,12828,33
8701,{},,,12828,10
8702,{},,,12829,38
8703,{},,,12830,44
8704,{},,213a,12831,4
8705,{},,,12834,2
8706,{},,,12835,15
8707,{},,36,12835,19
8708,{},,80,12835,1
8709,{},,,12838,3
8710,{},,,12839,15
8711,{},,34,12839,19
8712,{},,2,12839,1
8713,{},,,12840,3
8714,{},,,12841,3
8715,{},,,12842,3
8716,{},,,12844,10
8717,{},,,12845,38
8718,{},,239b,12848,4
8719,{},,1429,12849,18
8720,{},,1438,12850,18
8721,{},,,12854,2
8722,{},,,12857,3
8723,{},,,12858,11
8724,{},,323b,12859,4
8725,{},,,12860,40
8726,{},,,12861,17
8727,{},,,12862,11
8728,{},,63a,12865,12
8729,{},,,12867,3
8730,{},,,12869,3
8731,{},,436b,12870,23
8732,{},,108,12871,23
8733,{},,294,12872,23
8734,{},,361,12873,23
8735,{},,436,12874,23
8736,{},,611,12875,23
8737,{},,630,12876,23
8738,{},,2246,12877,18
8739,{},,2247,12878,18
8740,{},,483b,12881,20
8741,{},,416a,12882,20
8742,{},,251,12888,10
8743,{},,,12889,3
8744,{},,436a,12890,23
8745,{},,293a,12891,23
8746,{},,215,12892,25
8747,{},,270b,12894,20
8748,{},,,12895,11
8749,{},,164,12899,13
8750,{},,,12901,11
8751,{},,,12902,3
8752,{},,,12903,61
8753,{},,,12904,39
8754,{},,244b,12905,4
8755,{},,,12906,3
8756,{},,321a,12907,4
8757,{},,,12907,5
8758,{},,321a,12908,4
8759,{},,9,12909,28
8760,{},,,12910,33
8761,{},,,12910,10
8762,{},,,12911,17
8763,{},,2453,12912,18
8764,{},,,12915,11
8765,{},,,12916,11
8766,{},,,12919,11
8767,{},,,12921,11
8768,{},,,12922,3
8769,{},,,12923,11
8770,{},,,12926,7
8771,{},,,12929,3
8772,{},,,12930,3
8773,{},,,12931,11
8774,{},,,12932,16
8775,{},,319b,12933,4
8776,{},,,12933,5
8777,{},,,12934,8
8778,{},,,12935,50
8779,{},,,12936,10
8780,{},,201b,12937,4
8781,{},,180a,12938,4
8782,{},,,12939,17
8783,{},,,12940,11
8784,{},,,12942,2
8785,{},,,12945,15
8786,{},,79a,12946,12
8787,{},,,12948,11
8788,{},,,12949,15
8789,{},,52,12949,19
8790,{},,29,12949,1
8791,{},,,12951,2
8792,{},,,12953,3
8793,{},,,12956,7
8794,{},,,12957,3
8795,{},,,12958,11
8796,{},,325b,12959,4
8797,{},,,12959,5
8798,{},,1842,12961,18
8799,{},,293,12963,20
8800,{},,,12965,2
8801,{},,24,12969,19
8802,{},,12a,12970,12
8803,{},,77,12972,13
8804,{},,77,12973,13
8805,{},,,12974,16
8806,{},,2039,12976,18
8807,{},,327,12978,23
8808,{},,,12981,36
8809,{},,,12982,7
8810,{},,181a,12986,12
8811,{},,47,12987,13
8812,{},,,12989,16
8813,{},,,12990,11
8814,{},,,12991,50
8815,{},,,12991,8
8816,{},,,12992,13
8817,{},,253,12992,8
8818,{},,,12993,29
8819,{},,253,12993,8
8820,{},,,12994,17
8821,{},,,12996,43
8822,{},,28,12997,19
8823,{},,88,12997,1
8824,{},,29,12998,19
8825,{},,2,12998,1
8826,{},,,12999,3
8827,{},,,13000,33
8828,{},,,13001,10
8829,{},,,13002,32
8830,{},,,13003,44
8831,{},,46,13004,28
8832,{},,177b,13007,4
8833,{},,973,13008,18
8834,{},,577,13012,20
8835,{},,,13013,2
8836,{},,,13014,2
8837,{},,,13017,3
8838,{},,,13019,11
8839,{},,,13020,5
8840,{},,325a,13021,4
8841,{},,,13024,17
8842,{},,,13025,11
8843,{},,90b,13028,12
8844,{},,91a,13029,12
8845,{},,177,13032,26
8846,{},,76,13033,13
8847,{},,292a,13035,23
8848,{},,435b,13036,23
8849,{},,629a,13037,23
8850,{},,653a,13038,23
8851,{},,386a,13039,23
8852,{},,267b,13042,20
8853,{},,,13043,11
8854,{},,,13045,11
8855,{},,,13048,3
8856,{},,,13049,3
8857,{},,239a,13050,59
8858,{},,,13051,11
8859,{},,2030,13052,18
8860,{},,449b,13054,20
8861,{},,,13055,11
8862,{},,,13057,2
8863,{},,,13060,15
8864,{},,101b,13061,12
8865,{},,,13063,3
8866,{},,,13066,3
8867,{},,142,13067,21
8868,{},,,13069,104
8869,{},,,13070,8
8870,{},,,13071,33
8871,{},,,13071,10
8872,{},,170a,13072,4
8873,{},,1676,13073,18
8874,{},,,13076,11
8875,{},,,13077,72
8876,{},,,13078,2
8877,{},,,13081,11
8878,{},,,13082,7
8879,{},,,13083,11
8880,{},,,13084,3
8881,{},,235b,13086,59
8882,{},,,13086,16
8883,{},,,13087,17
8884,{},,,13089,3
8885,{},,,13090,33
8886,{},,,13090,10
8887,{},,,13091,7
8888,{},,170a,13093,4
8889,{},,808,13094,18
8890,{},,155,13097,42
8891,{},,,13098,72
8892,{},,,13099,2
8893,{},,,13101,11
8894,{},,,13102,7
8895,{},,,13103,3
8896,{},,322a,13104,4
8897,{},,,13105,17
8898,{},,,13106,17
8899,{},,,13107,11
8900,{},,78b,13110,12
8901,{},,,13112,3
8902,{},,,13113,11
8903,{},,,13114,7
8904,{},,,13115,49
8905,{},,,13115,11
8906,{},,,13118,3
8907,{},,,13119,3
8908,{},,244b,13120,59
8909,{},,324b,13121,4
8910,{},,,13121,5
8911,{},,264b,13122,4
8912,{},,2961,13123,18
8913,{},,444b,13125,20
8914,{},,,13126,11
8915,{},,,13128,2
8916,{},,56,13131,19
8917,{},,104,13131,1
8918,{},,131b,13133,12
8919,{},,75,13135,13
8920,{},,,13137,3
8921,{},,,13138,3
8922,{},,99a,13139,20
8923,{},,,13141,2
8924,{},,,13143,15
8925,{},,87,13143,19
8926,{},,96,13143,1
8927,{},,144,13146,10
8928,{},,,13147,105
8929,{},,3757,13148,18
8930,{},,,13151,2
8931,{},,,13152,15
8932,{},,,13153,11
8933,{},,,13154,11
8934,{},,,13155,11
8935,{},,98,13156,8
8936,{},,98,13157,8
8937,{},,150,13158,8
8938,{},,961,13162,21
8939,{},,962,13163,21
8940,{},,963,13164,21
8941,{},,67b,13166,12
8942,{},,68b,13167,12
8943,{},,141,13169,21
8944,{},,,13170,11
8945,{},,,13171,3
8946,{},,3143,13172,18
8947,{},,247a,13174,20
8948,{},,,13175,11
8949,{},,,13179,7
8950,{},,,13180,11
8951,{},,,13181,11
8952,{},,,13182,11
8953,{},,,13183,11
8954,{},,,13184,11
8955,{},,,13185,11
8956,{},,,13188,3
8957,{},,,13189,3
8958,{},,,13190,3
8959,{},,,13191,3
8960,{},,815,13192,23
8961,{},,383,13193,23
8962,{},,275,13194,23
8963,{},,519,13195,23
8964,{},,598,13196,23
8965,{},,620,13197,23
8966,{},,639,13198,23
8967,{},,633,13199,23
8968,{},,88,13200,23
8969,{},,,13201,7
8970,{},,225a,13202,4
8971,{},,166b,13203,20
8972,{},,,13204,11
8973,{},,,13205,11
8974,{},,,13206,11
8975,{},,,13207,11
8976,{},,,13208,11
8977,{},,,13209,11
8978,{},,,13210,11
8979,{},,,13211,11
8980,{},,,13213,2
8981,{},,,13214,2
8982,{},,,13215,2
8983,{},,,13216,2
8984,{},,,13217,2
8985,{},,,13220,15
8986,{},,181b,13221,12
8987,{},,74,13223,13
8988,{},,207,13225,10
8989,{},,207,13226,10
8990,{},,207,13227,10
8991,{},,91,13228,18
8992,{},,413,13229,18
8993,{},,2732,13230,18
8994,{},,3486,13231,18
8995,{},,,13236,11
8996,{},,,13237,38
8997,{},,61b,13238,12
8998,{},,,13241,7
8999,{},,297a,13242,23
9000,{},,1762,13243,18
9001,{},,274b,13245,20
9002,{},,,13246,11
9003,{},,146b,13248,12
9004,{},,,13252,11
9005,{},,,13253,11
9006,{},,610,13254,23
9007,{},,,13257,3
9008,{},,,13258,11
9009,{},,,13259,11
9010,{},,,13260,50
9011,{},,,13261,17
9012,{},,200b,13262,4
9013,{},,,13263,11
9014,{},,,13265,2
9015,{},,97,13266,42
9016,{},,,13268,15
9017,{},,79,13268,19
9018,{},,76,13268,1
9019,{},,237,13269,43
9020,{},,75a,13270,12
9021,{},,,13272,3
9022,{},,,13273,11
9023,{},,,13276,3
9024,{},,,13277,3
9025,{},,,13278,3
9026,{},,,13279,11
9027,{},,,13280,17
9028,{},,1080,13281,18
9029,{},,,13283,11
9030,{},,,13285,2
9031,{},,,13288,15
9032,{},,92,13288,19
9033,{},,74,13288,1
9034,{},,77a,13289,12
9035,{},,,13291,3
9036,{},,,13292,7
9037,{},,,13295,3
9038,{},,,13296,3
9039,{},,499b,13297,23
9040,{},,,13298,16
9041,{},,291,13300,18
9042,{},,290,13301,18
9043,{},,477b,13304,20
9044,{},,,13305,11
9045,{},,,13306,57
9046,{},,,13308,2
9047,{},,,13309,2
9048,{},,,13313,15
9049,{},,155b,13314,12
9050,{},,,13316,7
9051,{},,331b,13317,4
9052,{},,45,13320,18
9053,{},,323,13321,18
9054,{},,231,13324,23
9055,{},,293,13325,23
9056,{},,361,13326,23
9057,{},,630,13327,23
9058,{},,654,13328,23
9059,{},,654,13329,23
9060,{},,254,13332,10
9061,{},,,13333,3
9062,{},,654,13334,23
9063,{},,293,13335,23
9064,{},,630,13336,23
9065,{},,432,13337,23
9066,{},,,13338,7
9067,{},,,13339,10
9068,{},,,13340,10
9069,{},,,13341,10
9070,{},,,13342,10
9071,{},,,13343,10
9072,{},,,13344,7
9073,{},,,13345,70
9074,{},,,13346,70
9075,{},,,13347,70
9076,{},,,13348,70
9077,{},,,13349,70
9078,{},,211b,13350,4
9079,{},,606,13351,18
9080,{},,472a,13353,20
9081,{},,,13358,3
9082,{},,137,13359,21
9083,{},,255a,13360,4
9084,{},,651b,13361,20
9085,{},,,13363,2
9086,{},,,13364,15
9087,{},,,13366,16
9088,{},,,13367,16
9089,{},,,13368,3
9090,{},,400b,13369,23
9091,{},,327b,13370,4
9092,{},,,13371,106
9093,{},,,13372,7
9094,{},,380b,13373,20
9095,{},,,13374,11
9096,{},,31,13377,19
9097,{},,30,13377,1
9098,{},,,13379,2
9099,{},,285ab,13381,4
9100,{},,,13385,7
9101,{},,695b,13386,23
9102,{},,,13387,16
9103,{},,,13388,107
